# a    t_Gyr
5.99999e-06 0.0117043
5.99999e-06 0.0117045
5.99999e-06 0.0117048
5.99999e-06 0.011705
5.99999e-06 0.0117052
5.99999e-06 0.0117054
5.99999e-06 0.0117057
5.99999e-06 0.0117059
5.99999e-06 0.0117061
5.99999e-06 0.0117063
5.99999e-06 0.0117066
5.99999e-06 0.0117068
5.99999e-06 0.011707
5.99999e-06 0.0117072
5.99999e-06 0.0117075
5.99999e-06 0.0117077
5.99999e-06 0.0117079
5.99999e-06 0.0117081
5.99999e-06 0.0117084
5.99999e-06 0.0117086
5.99999e-06 0.0117088
5.99999e-06 0.011709
5.99999e-06 0.0117093
5.99999e-06 0.0117095
5.99999e-06 0.0117097
5.99999e-06 0.0117099
5.99999e-06 0.0117102
5.99999e-06 0.0117104
5.99999e-06 0.0117106
5.99999e-06 0.0117108
5.99999e-06 0.0117111
5.99999e-06 0.0117113
5.99999e-06 0.0117115
5.99999e-06 0.0117117
5.99999e-06 0.011712
5.99999e-06 0.0117122
5.99999e-06 0.0117124
5.99999e-06 0.0117126
5.99999e-06 0.0117129
5.99999e-06 0.0117131
5.99999e-06 0.0117133
5.99999e-06 0.0117135
5.99999e-06 0.0117138
5.99999e-06 0.011714
5.99999e-06 0.0117142
5.99999e-06 0.0117144
5.99999e-06 0.0117147
5.99999e-06 0.0117149
5.99999e-06 0.0117151
5.99999e-06 0.0117153
5.99999e-06 0.0117156
5.99999e-06 0.0117158
5.99999e-06 0.011716
5.99999e-06 0.0117162
5.99999e-06 0.0117165
5.99999e-06 0.0117167
5.99999e-06 0.0117169
5.99999e-06 0.0117171
5.99999e-06 0.0117174
5.99999e-06 0.0117176
5.99999e-06 0.0117178
5.99999e-06 0.011718
5.99999e-06 0.0117183
5.99999e-06 0.0117185
5.99999e-06 0.0117187
5.99999e-06 0.0117189
5.99999e-06 0.0117191
5.99999e-06 0.0117194
5.99999e-06 0.0117196
5.99999e-06 0.0117198
5.99999e-06 0.01172
5.99999e-06 0.0117203
5.99999e-06 0.0117205
5.99999e-06 0.0117207
5.99999e-06 0.0117209
5.99999e-06 0.0117212
5.99999e-06 0.0117214
5.99999e-06 0.0117216
5.99999e-06 0.0117218
5.99999e-06 0.0117221
5.99999e-06 0.0117223
5.99999e-06 0.0117225
5.99999e-06 0.0117227
5.99999e-06 0.011723
5.99999e-06 0.0117232
5.99999e-06 0.0117234
5.99999e-06 0.0117236
5.99999e-06 0.0117239
5.99999e-06 0.0117241
5.99999e-06 0.0117243
5.99999e-06 0.0117245
5.99999e-06 0.0117248
5.99999e-06 0.011725
5.99999e-06 0.0117252
5.99999e-06 0.0117254
5.99999e-06 0.0117257
5.99999e-06 0.0117259
5.99999e-06 0.0117261
5.99999e-06 0.0117263
5.99999e-06 0.0117266
5.99999e-06 0.0117268
5.99999e-06 0.011727
5.99999e-06 0.0117272
5.99999e-06 0.0117275
5.99999e-06 0.0117277
5.99999e-06 0.0117279
5.99999e-06 0.0117281
5.99999e-06 0.0117284
5.99999e-06 0.0117286
5.99999e-06 0.0117288
5.99999e-06 0.011729
5.99999e-06 0.0117293
5.99999e-06 0.0117295
5.99999e-06 0.0117297
5.99999e-06 0.0117299
5.99999e-06 0.0117302
5.99999e-06 0.0117304
5.99999e-06 0.0117306
5.99999e-06 0.0117308
5.99999e-06 0.0117311
5.99999e-06 0.0117313
5.99999e-06 0.0117315
5.99999e-06 0.0117317
5.99999e-06 0.011732
5.99999e-06 0.0117322
5.99999e-06 0.0117324
5.99999e-06 0.0117326
5.99999e-06 0.0117329
5.99999e-06 0.0117331
5.99999e-06 0.0117333
5.99999e-06 0.0117335
5.99999e-06 0.0117338
5.99999e-06 0.011734
5.99999e-06 0.0117342
5.99999e-06 0.0117344
5.99999e-06 0.0117347
5.99999e-06 0.0117349
5.99999e-06 0.0117351
5.99999e-06 0.0117353
5.99999e-06 0.0117356
5.99999e-06 0.0117358
5.99999e-06 0.011736
5.99999e-06 0.0117362
5.99999e-06 0.0117365
5.99999e-06 0.0117367
5.99999e-06 0.0117369
5.99999e-06 0.0117371
5.99999e-06 0.0117374
5.99999e-06 0.0117376
5.99999e-06 0.0117378
5.99999e-06 0.011738
5.99999e-06 0.0117382
5.99999e-06 0.0117385
5.99999e-06 0.0117387
5.99999e-06 0.0117389
5.99999e-06 0.0117391
5.99999e-06 0.0117394
5.99999e-06 0.0117396
5.99999e-06 0.0117398
5.99999e-06 0.01174
5.99999e-06 0.0117403
5.99999e-06 0.0117405
5.99999e-06 0.0117407
5.99999e-06 0.0117409
5.99999e-06 0.0117412
5.99999e-06 0.0117414
5.99999e-06 0.0117416
5.99999e-06 0.0117418
5.99999e-06 0.0117421
5.99999e-06 0.0117423
5.99999e-06 0.0117425
5.99999e-06 0.0117427
5.99999e-06 0.011743
5.99999e-06 0.0117432
5.99999e-06 0.0117434
5.99999e-06 0.0117436
5.99999e-06 0.0117439
5.99999e-06 0.0117441
5.99999e-06 0.0117443
5.99999e-06 0.0117445
5.99999e-06 0.0117448
5.99999e-06 0.011745
5.99999e-06 0.0117452
5.99999e-06 0.0117454
5.99999e-06 0.0117457
5.99999e-06 0.0117459
5.99999e-06 0.0117461
5.99999e-06 0.0117463
5.99999e-06 0.0117466
5.99999e-06 0.0117468
5.99999e-06 0.011747
5.99999e-06 0.0117472
5.99999e-06 0.0117475
5.99999e-06 0.0117477
5.99999e-06 0.0117479
5.99999e-06 0.0117481
5.99999e-06 0.0117484
5.99999e-06 0.0117486
5.99999e-06 0.0117488
5.99999e-06 0.011749
5.99999e-06 0.0117493
5.99999e-06 0.0117495
5.99999e-06 0.0117497
5.99999e-06 0.0117499
5.99999e-06 0.0117502
5.99999e-06 0.0117504
5.99999e-06 0.0117506
5.99999e-06 0.0117508
5.99999e-06 0.0117511
5.99999e-06 0.0117513
5.99999e-06 0.0117515
5.99999e-06 0.0117517
5.99999e-06 0.011752
5.99999e-06 0.0117522
5.99999e-06 0.0117524
5.99999e-06 0.0117526
5.99999e-06 0.0117529
5.99999e-06 0.0117531
5.99999e-06 0.0117533
5.99999e-06 0.0117535
5.99999e-06 0.0117538
5.99999e-06 0.011754
5.99999e-06 0.0117542
5.99999e-06 0.0117544
5.99999e-06 0.0117547
5.99999e-06 0.0117549
5.99999e-06 0.0117551
5.99999e-06 0.0117553
5.99999e-06 0.0117556
5.99999e-06 0.0117558
5.99999e-06 0.011756
5.99999e-06 0.0117562
5.99999e-06 0.0117564
5.99999e-06 0.0117567
5.99999e-06 0.0117569
5.99999e-06 0.0117571
5.99999e-06 0.0117573
5.99999e-06 0.0117576
5.99999e-06 0.0117578
5.99999e-06 0.011758
5.99999e-06 0.0117582
5.99999e-06 0.0117585
5.99999e-06 0.0117587
5.99999e-06 0.0117589
5.99999e-06 0.0117591
5.99999e-06 0.0117594
5.99999e-06 0.0117596
5.99999e-06 0.0117598
5.99999e-06 0.01176
5.99999e-06 0.0117603
5.99999e-06 0.0117605
5.99999e-06 0.0117607
5.99999e-06 0.0117609
5.99999e-06 0.0117612
5.99999e-06 0.0117614
5.99999e-06 0.0117616
5.99999e-06 0.0117618
5.99999e-06 0.0117621
5.99999e-06 0.0117623
5.99999e-06 0.0117625
5.99999e-06 0.0117627
5.99999e-06 0.011763
5.99999e-06 0.0117632
5.99999e-06 0.0117634
5.99999e-06 0.0117636
5.99999e-06 0.0117639
5.99999e-06 0.0117641
5.99999e-06 0.0117643
5.99999e-06 0.0117645
5.99999e-06 0.0117648
5.99999e-06 0.011765
5.99999e-06 0.0117652
5.99999e-06 0.0117654
5.99999e-06 0.0117657
5.99999e-06 0.0117659
5.99999e-06 0.0117661
5.99999e-06 0.0117663
5.99999e-06 0.0117666
5.99999e-06 0.0117668
5.99999e-06 0.011767
5.99999e-06 0.0117672
5.99999e-06 0.0117675
5.99999e-06 0.0117677
5.99999e-06 0.0117679
5.99999e-06 0.0117681
5.99999e-06 0.0117684
5.99999e-06 0.0117686
5.99999e-06 0.0117688
5.99999e-06 0.011769
5.99999e-06 0.0117693
5.99999e-06 0.0117695
5.99999e-06 0.0117697
5.99999e-06 0.0117699
5.99999e-06 0.0117702
5.99999e-06 0.0117704
5.99999e-06 0.0117706
5.99999e-06 0.0117708
5.99999e-06 0.0117711
5.99999e-06 0.0117713
5.99999e-06 0.0117715
5.99999e-06 0.0117717
5.99999e-06 0.011772
5.99999e-06 0.0117722
5.99999e-06 0.0117724
5.99999e-06 0.0117726
5.99999e-06 0.0117729
5.99999e-06 0.0117731
5.99999e-06 0.0117733
5.99999e-06 0.0117735
5.99999e-06 0.0117738
5.99999e-06 0.011774
5.99999e-06 0.0117742
5.99999e-06 0.0117744
5.99999e-06 0.0117747
5.99999e-06 0.0117749
5.99999e-06 0.0117751
5.99999e-06 0.0117753
5.99999e-06 0.0117755
5.99999e-06 0.0117758
5.99999e-06 0.011776
5.99999e-06 0.0117762
5.99999e-06 0.0117764
5.99999e-06 0.0117767
5.99999e-06 0.0117769
5.99999e-06 0.0117771
5.99999e-06 0.0117773
5.99999e-06 0.0117776
5.99999e-06 0.0117778
5.99999e-06 0.011778
5.99999e-06 0.0117782
5.99999e-06 0.0117785
5.99999e-06 0.0117787
5.99999e-06 0.0117789
5.99999e-06 0.0117791
5.99999e-06 0.0117794
5.99999e-06 0.0117796
5.99999e-06 0.0117798
5.99999e-06 0.01178
5.99999e-06 0.0117803
5.99999e-06 0.0117805
5.99999e-06 0.0117807
5.99999e-06 0.0117809
5.99999e-06 0.0117812
5.99999e-06 0.0117814
5.99999e-06 0.0117816
5.99999e-06 0.0117818
5.99999e-06 0.0117821
5.99999e-06 0.0117823
5.99999e-06 0.0117825
5.99999e-06 0.0117827
5.99999e-06 0.011783
5.99999e-06 0.0117832
5.99999e-06 0.0117834
5.99999e-06 0.0117836
5.99999e-06 0.0117839
5.99999e-06 0.0117841
5.99999e-06 0.0117843
5.99999e-06 0.0117845
5.99999e-06 0.0117848
5.99999e-06 0.011785
5.99999e-06 0.0117852
5.99999e-06 0.0117854
5.99999e-06 0.0117857
5.99999e-06 0.0117859
5.99999e-06 0.0117861
5.99999e-06 0.0117863
5.99999e-06 0.0117866
5.99999e-06 0.0117868
5.99999e-06 0.011787
5.99999e-06 0.0117872
5.99999e-06 0.0117875
5.99999e-06 0.0117877
5.99999e-06 0.0117879
5.99999e-06 0.0117881
5.99999e-06 0.0117884
5.99999e-06 0.0117886
5.99999e-06 0.0117888
5.99999e-06 0.011789
5.99999e-06 0.0117893
5.99999e-06 0.0117895
5.99999e-06 0.0117897
5.99999e-06 0.0117899
5.99999e-06 0.0117902
5.99999e-06 0.0117904
5.99999e-06 0.0117906
5.99999e-06 0.0117908
5.99999e-06 0.0117911
5.99999e-06 0.0117913
5.99999e-06 0.0117915
5.99999e-06 0.0117917
5.99999e-06 0.011792
5.99999e-06 0.0117922
5.99999e-06 0.0117924
5.99999e-06 0.0117926
5.99999e-06 0.0117929
5.99999e-06 0.0117931
5.99999e-06 0.0117933
5.99999e-06 0.0117935
5.99999e-06 0.0117937
5.99999e-06 0.011794
5.99999e-06 0.0117942
5.99999e-06 0.0117944
5.99999e-06 0.0117946
5.99999e-06 0.0117949
5.99999e-06 0.0117951
5.99999e-06 0.0117953
5.99999e-06 0.0117955
5.99999e-06 0.0117958
5.99999e-06 0.011796
5.99999e-06 0.0117962
5.99999e-06 0.0117964
5.99999e-06 0.0117967
5.99999e-06 0.0117969
5.99999e-06 0.0117971
5.99999e-06 0.0117973
5.99999e-06 0.0117976
5.99999e-06 0.0117978
5.99999e-06 0.011798
5.99999e-06 0.0117982
5.99999e-06 0.0117985
5.99999e-06 0.0117987
5.99999e-06 0.0117989
5.99999e-06 0.0117991
5.99999e-06 0.0117994
5.99999e-06 0.0117996
5.99999e-06 0.0117998
5.99999e-06 0.0118
5.99999e-06 0.0118003
5.99999e-06 0.0118005
5.99999e-06 0.0118007
5.99999e-06 0.0118009
5.99999e-06 0.0118012
5.99999e-06 0.0118014
5.99999e-06 0.0118016
5.99999e-06 0.0118018
5.99999e-06 0.0118021
5.99999e-06 0.0118023
5.99999e-06 0.0118025
5.99999e-06 0.0118027
5.99999e-06 0.011803
5.99999e-06 0.0118032
5.99999e-06 0.0118034
5.99999e-06 0.0118036
5.99999e-06 0.0118039
5.99999e-06 0.0118041
5.99999e-06 0.0118043
5.99999e-06 0.0118045
5.99999e-06 0.0118048
5.99999e-06 0.011805
5.99999e-06 0.0118052
5.99999e-06 0.0118054
5.99999e-06 0.0118057
5.99999e-06 0.0118059
5.99999e-06 0.0118061
5.99999e-06 0.0118063
5.99999e-06 0.0118066
5.99999e-06 0.0118068
5.99999e-06 0.011807
5.99999e-06 0.0118072
5.99999e-06 0.0118075
5.99999e-06 0.0118077
5.99999e-06 0.0118079
5.99999e-06 0.0118081
5.99999e-06 0.0118084
5.99999e-06 0.0118086
5.99999e-06 0.0118088
5.99999e-06 0.011809
5.99999e-06 0.0118093
5.99999e-06 0.0118095
5.99999e-06 0.0118097
5.99999e-06 0.0118099
5.99999e-06 0.0118102
5.99999e-06 0.0118104
5.99999e-06 0.0118106
5.99999e-06 0.0118108
5.99999e-06 0.0118111
5.99999e-06 0.0118113
5.99999e-06 0.0118115
5.99999e-06 0.0118117
5.99999e-06 0.011812
5.99999e-06 0.0118122
5.99999e-06 0.0118124
5.99999e-06 0.0118126
5.99999e-06 0.0118128
5.99999e-06 0.0118131
5.99999e-06 0.0118133
5.99999e-06 0.0118135
5.99999e-06 0.0118137
5.99999e-06 0.011814
5.99999e-06 0.0118142
5.99999e-06 0.0118144
5.99999e-06 0.0118146
5.99999e-06 0.0118149
5.99999e-06 0.0118151
5.99999e-06 0.0118153
5.99999e-06 0.0118155
5.99999e-06 0.0118158
5.99999e-06 0.011816
5.99999e-06 0.0118162
5.99999e-06 0.0118164
5.99999e-06 0.0118167
5.99999e-06 0.0118169
5.99999e-06 0.0118171
5.99999e-06 0.0118173
5.99999e-06 0.0118176
5.99999e-06 0.0118178
5.99999e-06 0.011818
5.99999e-06 0.0118182
5.99999e-06 0.0118185
5.99999e-06 0.0118187
5.99999e-06 0.0118189
5.99999e-06 0.0118191
5.99999e-06 0.0118194
5.99999e-06 0.0118196
5.99999e-06 0.0118198
5.99999e-06 0.01182
5.99999e-06 0.0118203
5.99999e-06 0.0118205
5.99999e-06 0.0118207
5.99999e-06 0.0118209
5.99999e-06 0.0118212
5.99999e-06 0.0118214
5.99999e-06 0.0118216
5.99999e-06 0.0118218
5.99999e-06 0.0118221
5.99999e-06 0.0118223
5.99999e-06 0.0118225
5.99999e-06 0.0118227
5.99999e-06 0.011823
5.99999e-06 0.0118232
5.99999e-06 0.0118234
5.99999e-06 0.0118236
5.99999e-06 0.0118239
5.99999e-06 0.0118241
5.99999e-06 0.0118243
5.99999e-06 0.0118245
5.99999e-06 0.0118248
5.99999e-06 0.011825
5.99999e-06 0.0118252
5.99999e-06 0.0118254
5.99999e-06 0.0118257
5.99999e-06 0.0118259
5.99999e-06 0.0118261
5.99999e-06 0.0118263
5.99999e-06 0.0118266
5.99999e-06 0.0118268
5.99999e-06 0.011827
5.99999e-06 0.0118272
5.99999e-06 0.0118275
5.99999e-06 0.0118277
5.99999e-06 0.0118279
5.99999e-06 0.0118281
5.99999e-06 0.0118284
5.99999e-06 0.0118286
5.99999e-06 0.0118288
5.99999e-06 0.011829
5.99999e-06 0.0118293
5.99999e-06 0.0118295
5.99999e-06 0.0118297
5.99999e-06 0.0118299
5.99999e-06 0.0118302
5.99999e-06 0.0118304
5.99999e-06 0.0118306
5.99999e-06 0.0118308
5.99999e-06 0.011831
5.99999e-06 0.0118313
5.99999e-06 0.0118315
5.99999e-06 0.0118317
5.99999e-06 0.0118319
5.99999e-06 0.0118322
5.99999e-06 0.0118324
5.99999e-06 0.0118326
5.99999e-06 0.0118328
5.99999e-06 0.0118331
5.99999e-06 0.0118333
5.99999e-06 0.0118335
5.99999e-06 0.0118337
5.99999e-06 0.011834
5.99999e-06 0.0118342
5.99999e-06 0.0118344
5.99999e-06 0.0118346
5.99999e-06 0.0118349
5.99999e-06 0.0118351
5.99999e-06 0.0118353
5.99999e-06 0.0118355
5.99999e-06 0.0118358
5.99999e-06 0.011836
5.99999e-06 0.0118362
5.99999e-06 0.0118364
5.99999e-06 0.0118367
5.99999e-06 0.0118369
5.99999e-06 0.0118371
5.99999e-06 0.0118373
5.99999e-06 0.0118376
5.99999e-06 0.0118378
5.99999e-06 0.011838
5.99999e-06 0.0118382
5.99999e-06 0.0118385
5.99999e-06 0.0118387
5.99999e-06 0.0118389
5.99999e-06 0.0118391
5.99999e-06 0.0118394
5.99999e-06 0.0118396
5.99999e-06 0.0118398
5.99999e-06 0.01184
5.99999e-06 0.0118403
5.99999e-06 0.0118405
5.99999e-06 0.0118407
5.99999e-06 0.0118409
5.99999e-06 0.0118412
5.99999e-06 0.0118414
5.99999e-06 0.0118416
5.99999e-06 0.0118418
5.99999e-06 0.0118421
5.99999e-06 0.0118423
5.99999e-06 0.0118425
5.99999e-06 0.0118427
5.99999e-06 0.011843
5.99999e-06 0.0118432
5.99999e-06 0.0118434
5.99999e-06 0.0118436
5.99999e-06 0.0118439
5.99999e-06 0.0118441
5.99999e-06 0.0118443
5.99999e-06 0.0118445
5.99999e-06 0.0118448
5.99999e-06 0.011845
5.99999e-06 0.0118452
5.99999e-06 0.0118454
5.99999e-06 0.0118457
5.99999e-06 0.0118459
5.99999e-06 0.0118461
5.99999e-06 0.0118463
5.99999e-06 0.0118466
5.99999e-06 0.0118468
5.99999e-06 0.011847
5.99999e-06 0.0118472
5.99999e-06 0.0118475
5.99999e-06 0.0118477
5.99999e-06 0.0118479
5.99999e-06 0.0118481
5.99999e-06 0.0118484
5.99999e-06 0.0118486
5.99999e-06 0.0118488
5.99999e-06 0.011849
5.99999e-06 0.0118493
5.99999e-06 0.0118495
5.99999e-06 0.0118497
5.99999e-06 0.0118499
5.99999e-06 0.0118501
5.99999e-06 0.0118504
5.99999e-06 0.0118506
5.99999e-06 0.0118508
5.99999e-06 0.011851
5.99999e-06 0.0118513
5.99999e-06 0.0118515
5.99999e-06 0.0118517
5.99999e-06 0.0118519
5.99999e-06 0.0118522
5.99999e-06 0.0118524
5.99999e-06 0.0118526
5.99999e-06 0.0118528
5.99999e-06 0.0118531
5.99999e-06 0.0118533
5.99999e-06 0.0118535
5.99999e-06 0.0118537
5.99999e-06 0.011854
5.99999e-06 0.0118542
5.99999e-06 0.0118544
5.99999e-06 0.0118546
5.99999e-06 0.0118549
5.99999e-06 0.0118551
5.99999e-06 0.0118553
5.99999e-06 0.0118555
5.99999e-06 0.0118558
5.99999e-06 0.011856
5.99999e-06 0.0118562
5.99999e-06 0.0118564
5.99999e-06 0.0118567
5.99999e-06 0.0118569
5.99999e-06 0.0118571
5.99999e-06 0.0118573
5.99999e-06 0.0118576
5.99999e-06 0.0118578
5.99999e-06 0.011858
5.99999e-06 0.0118582
5.99999e-06 0.0118585
5.99999e-06 0.0118587
5.99999e-06 0.0118589
5.99999e-06 0.0118591
5.99999e-06 0.0118594
5.99999e-06 0.0118596
5.99999e-06 0.0118598
5.99999e-06 0.01186
5.99999e-06 0.0118603
5.99999e-06 0.0118605
5.99999e-06 0.0118607
5.99999e-06 0.0118609
5.99999e-06 0.0118612
5.99999e-06 0.0118614
5.99999e-06 0.0118616
5.99999e-06 0.0118618
5.99999e-06 0.0118621
5.99999e-06 0.0118623
5.99999e-06 0.0118625
5.99999e-06 0.0118627
5.99999e-06 0.011863
5.99999e-06 0.0118632
5.99999e-06 0.0118634
5.99999e-06 0.0118636
5.99999e-06 0.0118639
5.99999e-06 0.0118641
5.99999e-06 0.0118643
5.99999e-06 0.0118645
5.99999e-06 0.0118648
5.99999e-06 0.011865
5.99999e-06 0.0118652
5.99999e-06 0.0118654
5.99999e-06 0.0118657
5.99999e-06 0.0118659
5.99999e-06 0.0118661
5.99999e-06 0.0118663
5.99999e-06 0.0118666
5.99999e-06 0.0118668
5.99999e-06 0.011867
5.99999e-06 0.0118672
5.99999e-06 0.0118675
5.99999e-06 0.0118677
5.99999e-06 0.0118679
5.99999e-06 0.0118681
5.99999e-06 0.0118683
5.99999e-06 0.0118686
5.99999e-06 0.0118688
5.99999e-06 0.011869
5.99999e-06 0.0118692
5.99999e-06 0.0118695
5.99999e-06 0.0118697
5.99999e-06 0.0118699
5.99999e-06 0.0118701
5.99999e-06 0.0118704
5.99999e-06 0.0118706
5.99999e-06 0.0118708
5.99999e-06 0.011871
5.99999e-06 0.0118713
5.99999e-06 0.0118715
5.99999e-06 0.0118717
5.99999e-06 0.0118719
5.99999e-06 0.0118722
5.99999e-06 0.0118724
5.99999e-06 0.0118726
5.99999e-06 0.0118728
5.99999e-06 0.0118731
5.99999e-06 0.0118733
5.99999e-06 0.0118735
5.99999e-06 0.0118737
5.99999e-06 0.011874
5.99999e-06 0.0118742
5.99999e-06 0.0118744
5.99999e-06 0.0118746
5.99999e-06 0.0118749
5.99999e-06 0.0118751
5.99999e-06 0.0118753
5.99999e-06 0.0118755
5.99999e-06 0.0118758
5.99999e-06 0.011876
5.99999e-06 0.0118762
5.99999e-06 0.0118764
5.99999e-06 0.0118767
5.99999e-06 0.0118769
5.99999e-06 0.0118771
5.99999e-06 0.0118773
5.99999e-06 0.0118776
5.99999e-06 0.0118778
5.99999e-06 0.011878
5.99999e-06 0.0118782
5.99999e-06 0.0118785
5.99999e-06 0.0118787
5.99999e-06 0.0118789
5.99999e-06 0.0118791
5.99999e-06 0.0118794
5.99999e-06 0.0118796
5.99999e-06 0.0118798
5.99999e-06 0.01188
5.99999e-06 0.0118803
5.99999e-06 0.0118805
5.99999e-06 0.0118807
5.99999e-06 0.0118809
5.99999e-06 0.0118812
5.99999e-06 0.0118814
5.99999e-06 0.0118816
5.99999e-06 0.0118818
5.99999e-06 0.0118821
5.99999e-06 0.0118823
5.99999e-06 0.0118825
5.99999e-06 0.0118827
5.99999e-06 0.011883
5.99999e-06 0.0118832
5.99999e-06 0.0118834
5.99999e-06 0.0118836
5.99999e-06 0.0118839
5.99999e-06 0.0118841
5.99999e-06 0.0118843
5.99999e-06 0.0118845
5.99999e-06 0.0118848
5.99999e-06 0.011885
5.99999e-06 0.0118852
5.99999e-06 0.0118854
5.99999e-06 0.0118857
5.99999e-06 0.0118859
5.99999e-06 0.0118861
5.99999e-06 0.0118863
5.99999e-06 0.0118866
5.99999e-06 0.0118868
5.99999e-06 0.011887
5.99999e-06 0.0118872
5.99999e-06 0.0118874
5.99999e-06 0.0118877
5.99999e-06 0.0118879
5.99999e-06 0.0118881
5.99999e-06 0.0118883
5.99999e-06 0.0118886
5.99999e-06 0.0118888
5.99999e-06 0.011889
5.99999e-06 0.0118892
5.99999e-06 0.0118895
5.99999e-06 0.0118897
5.99999e-06 0.0118899
5.99999e-06 0.0118901
5.99999e-06 0.0118904
5.99999e-06 0.0118906
5.99999e-06 0.0118908
5.99999e-06 0.011891
5.99999e-06 0.0118913
5.99999e-06 0.0118915
5.99999e-06 0.0118917
5.99999e-06 0.0118919
5.99999e-06 0.0118922
5.99999e-06 0.0118924
5.99999e-06 0.0118926
5.99999e-06 0.0118928
5.99999e-06 0.0118931
5.99999e-06 0.0118933
5.99999e-06 0.0118935
5.99999e-06 0.0118937
5.99999e-06 0.011894
5.99999e-06 0.0118942
5.99999e-06 0.0118944
5.99999e-06 0.0118946
5.99999e-06 0.0118949
5.99999e-06 0.0118951
5.99999e-06 0.0118953
5.99999e-06 0.0118955
5.99999e-06 0.0118958
5.99999e-06 0.011896
5.99999e-06 0.0118962
5.99999e-06 0.0118964
5.99999e-06 0.0118967
5.99999e-06 0.0118969
5.99999e-06 0.0118971
5.99999e-06 0.0118973
5.99999e-06 0.0118976
5.99999e-06 0.0118978
5.99999e-06 0.011898
5.99999e-06 0.0118982
5.99999e-06 0.0118985
5.99999e-06 0.0118987
5.99999e-06 0.0118989
5.99999e-06 0.0118991
5.99999e-06 0.0118994
5.99999e-06 0.0118996
5.99999e-06 0.0118998
5.99999e-06 0.0119
5.99999e-06 0.0119003
5.99999e-06 0.0119005
5.99999e-06 0.0119007
5.99999e-06 0.0119009
5.99999e-06 0.0119012
5.99999e-06 0.0119014
5.99999e-06 0.0119016
5.99999e-06 0.0119018
5.99999e-06 0.0119021
5.99999e-06 0.0119023
5.99999e-06 0.0119025
5.99999e-06 0.0119027
5.99999e-06 0.011903
5.99999e-06 0.0119032
5.99999e-06 0.0119034
5.99999e-06 0.0119036
5.99999e-06 0.0119039
5.99999e-06 0.0119041
5.99999e-06 0.0119043
5.99999e-06 0.0119045
5.99999e-06 0.0119048
5.99999e-06 0.011905
5.99999e-06 0.0119052
5.99999e-06 0.0119054
5.99999e-06 0.0119056
5.99999e-06 0.0119059
5.99999e-06 0.0119061
5.99999e-06 0.0119063
5.99999e-06 0.0119065
5.99999e-06 0.0119068
5.99999e-06 0.011907
5.99999e-06 0.0119072
5.99999e-06 0.0119074
5.99999e-06 0.0119077
5.99999e-06 0.0119079
5.99999e-06 0.0119081
5.99999e-06 0.0119083
5.99999e-06 0.0119086
5.99999e-06 0.0119088
5.99999e-06 0.011909
5.99999e-06 0.0119092
5.99999e-06 0.0119095
5.99999e-06 0.0119097
5.99999e-06 0.0119099
5.99999e-06 0.0119101
5.99999e-06 0.0119104
5.99999e-06 0.0119106
5.99999e-06 0.0119108
5.99999e-06 0.011911
5.99999e-06 0.0119113
5.99999e-06 0.0119115
5.99999e-06 0.0119117
5.99999e-06 0.0119119
5.99999e-06 0.0119122
5.99999e-06 0.0119124
5.99999e-06 0.0119126
5.99999e-06 0.0119128
5.99999e-06 0.0119131
5.99999e-06 0.0119133
5.99999e-06 0.0119135
5.99999e-06 0.0119137
5.99999e-06 0.011914
5.99999e-06 0.0119142
5.99999e-06 0.0119144
5.99999e-06 0.0119146
5.99999e-06 0.0119149
5.99999e-06 0.0119151
5.99999e-06 0.0119153
5.99999e-06 0.0119155
5.99999e-06 0.0119158
5.99999e-06 0.011916
5.99999e-06 0.0119162
5.99999e-06 0.0119164
5.99999e-06 0.0119167
5.99999e-06 0.0119169
5.99999e-06 0.0119171
5.99999e-06 0.0119173
5.99999e-06 0.0119176
5.99999e-06 0.0119178
5.99999e-06 0.011918
5.99999e-06 0.0119182
5.99999e-06 0.0119185
5.99999e-06 0.0119187
5.99999e-06 0.0119189
5.99999e-06 0.0119191
5.99999e-06 0.0119194
5.99999e-06 0.0119196
5.99999e-06 0.0119198
5.99999e-06 0.01192
5.99999e-06 0.0119203
5.99999e-06 0.0119205
5.99999e-06 0.0119207
5.99999e-06 0.0119209
5.99999e-06 0.0119212
5.99999e-06 0.0119214
5.99999e-06 0.0119216
5.99999e-06 0.0119218
5.99999e-06 0.0119221
5.99999e-06 0.0119223
5.99999e-06 0.0119225
5.99999e-06 0.0119227
5.99999e-06 0.011923
5.99999e-06 0.0119232
5.99999e-06 0.0119234
5.99999e-06 0.0119236
5.99999e-06 0.0119239
5.99999e-06 0.0119241
5.99999e-06 0.0119243
5.99999e-06 0.0119245
5.99999e-06 0.0119247
5.99999e-06 0.011925
5.99999e-06 0.0119252
5.99999e-06 0.0119254
5.99999e-06 0.0119256
5.99999e-06 0.0119259
5.99999e-06 0.0119261
5.99999e-06 0.0119263
5.99999e-06 0.0119265
5.99999e-06 0.0119268
5.99999e-06 0.011927
5.99999e-06 0.0119272
5.99999e-06 0.0119274
5.99999e-06 0.0119277
5.99999e-06 0.0119279
5.99999e-06 0.0119281
5.99999e-06 0.0119283
5.99999e-06 0.0119286
5.99999e-06 0.0119288
5.99999e-06 0.011929
5.99999e-06 0.0119292
5.99999e-06 0.0119295
5.99999e-06 0.0119297
5.99999e-06 0.0119299
5.99999e-06 0.0119301
